year,month,fire_type,severity,burned_area_ha,forest_loss_ha,cumulative_loss_ha,cumulative_loss_percent,confidence,source,frp,latitude,longitude
2001,6,Agricultural fire,Moderate,3.39,2.34,404.38,0.0295,67,MODIS,5.79,1.423871059290932,28.52231306308482
2001,7,Agricultural fire,Moderate,3.84,1.45,405.83,0.0296,60,MODIS,18.08,1.2419239456073745,28.146030404381
2001,7,Agricultural fire,Moderate,2.03,1.36,407.19,0.0297,67,VIIRS,29.2,1.616252249510925,29.105004646596225
2001,7,Agricultural fire,Extreme,5.81,2.74,409.93,0.0299,96,MODIS,118.15,1.9949579369943145,28.991523044045557
2001,7,Charcoal production,High,4.79,4.19,414.12,0.0302,94,VIIRS,85.77,1.8192403361910818,29.175991083857127
2001,7,Agricultural fire,High,2.42,1.29,415.41,0.0303,98,MODIS,99.17,2.142448832080675,29.09675014574776
2001,7,Agricultural fire,Extreme,3.69,2.67,418.08,0.0305,78,MODIS,134.43,1.7421595383218031,28.460788614564496
2001,7,Agricultural fire,Moderate,2.71,0.55,418.63,0.0305,99,VIIRS,25.89,1.003284245507169,28.542400025867877
2001,7,Hunting/fire camp,Extreme,2.44,1.9,420.53,0.0306,68,VIIRS,126.27,2.135010742878462,29.039863029066755
2001,7,Agricultural fire,Extreme,1.43,0.97,421.5,0.0307,76,VIIRS,111.07,1.9120622892124184,29.141735056738156
2001,7,Agricultural fire,High,4.37,1.51,423.01,0.0308,67,MODIS,54.92,1.9106083343784679,29.136100190251263
2001,7,Agricultural fire,Extreme,0.82,0.41,423.42,0.0308,82,MODIS,141.52,1.3695072488215632,28.540839228617376
2001,7,Agricultural fire,Low,1.15,0.25,423.67,0.0309,93,VIIRS,17.27,1.3741307167702983,28.77027030453288
2001,7,Agricultural fire,Low,0.67,0.58,424.25,0.0309,88,MODIS,12.0,2.071561092574079,28.67636972915716
2001,7,Agricultural fire,High,4.01,1.55,425.8,0.031,98,VIIRS,14.58,2.3579475509519363,28.918902044498417
2001,7,Settlement-related fire,Extreme,3.39,1.94,427.74,0.0312,75,VIIRS,144.28,2.127926824761281,28.49278720479103
2001,8,Hunting/fire camp,High,4.52,1.27,429.01,0.0313,74,MODIS,45.04,1.5013819375523494,29.109905395132717
2001,8,Hunting/fire camp,Moderate,1.73,1.02,430.03,0.0313,76,VIIRS,30.95,1.9746758693015953,29.164731631207605
2001,8,Agricultural fire,Extreme,5.36,3.66,433.69,0.0316,74,VIIRS,135.97,2.400099330042167,29.1203026434971
2001,8,Agricultural fire,High,2.26,0.68,434.37,0.0316,90,MODIS,63.16,1.803358236357811,28.721947616084414
2001,8,Settlement-related fire,Moderate,0.61,0.21,434.58,0.0317,86,MODIS,48.82,2.114961842498487,28.532926893359097
2001,8,Agricultural fire,Extreme,3.31,2.91,437.49,0.0319,78,VIIRS,142.89,2.0262807613880245,28.15218134751665
2001,8,Agricultural fire,Moderate,3.52,2.78,440.27,0.0321,84,VIIRS,22.81,1.1362333056366731,28.703793161542567
2001,8,Charcoal production,Extreme,5.8,4.7,444.97,0.0324,89,MODIS,13.5,1.8493658040287768,28.017035018769857
2001,8,Agricultural fire,High,1.66,1.24,446.21,0.0325,73,VIIRS,97.64,2.182986181007169,28.706172262224342
2001,8,Agricultural fire,High,5.38,1.1,447.31,0.0326,100,VIIRS,77.69,2.012053800623007,28.79934051321609
2001,8,Agricultural fire,High,5.35,3.54,450.85,0.0328,85,MODIS,24.54,2.225355990121745,28.23822764464145
2001,8,Agricultural fire,Moderate,3.8,0.84,451.69,0.0329,80,VIIRS,47.12,2.2940009300620154,29.03852871404188
2001,8,Hunting/fire camp,Extreme,3.78,1.39,453.08,0.033,95,MODIS,119.67,2.492932884331342,28.977401143277234
2001,9,Agricultural fire,Moderate,2.51,1.6,454.68,0.0331,73,VIIRS,15.24,1.89909347148227,28.04814419469087
2001,9,Agricultural fire,Low,1.15,0.95,455.63,0.0332,93,MODIS,28.62,1.1198665371702998,28.00505233764268
2001,9,Hunting/fire camp,Extreme,2.11,1.57,457.2,0.0333,74,MODIS,122.38,2.30768371217537,28.8133481882431
2001,9,Agricultural fire,Extreme,4.59,2.18,459.38,0.0335,95,VIIRS,101.76,1.9925375555475526,28.97531465133841
2001,9,Agricultural fire,High,4.52,3.69,463.07,0.0337,62,MODIS,8.3,1.5821933285791914,28.277968975012854
2001,9,Hunting/fire camp,Extreme,5.72,1.74,464.81,0.0339,85,MODIS,88.33,1.925892335179513,28.314091862587656
2001,9,Agricultural fire,High,1.01,0.76,465.57,0.0339,76,VIIRS,84.18,1.0901157819062348,28.571204554008133
2001,9,Agricultural fire,Moderate,3.51,1.46,467.03,0.034,100,MODIS,34.95,1.25734377850412,28.44226271444128
2001,9,Agricultural fire,High,4.83,2.22,469.25,0.0342,69,VIIRS,72.67,2.429415582211311,28.777631205684546
2001,9,Agricultural fire,High,4.26,3.07,472.32,0.0344,97,VIIRS,19.85,2.333905431253204,28.56171273929699
2001,10,Hunting/fire camp,Extreme,1.98,1.34,473.66,0.0345,64,VIIRS,130.9,2.4635071152351493,28.891425915813894
2001,10,Agricultural fire,High,4.04,3.36,477.02,0.0348,95,VIIRS,10.15,1.6626390798259658,29.035771374194162
2001,10,Agricultural fire,Moderate,3.07,2.07,479.09,0.0349,85,VIIRS,31.0,1.0415525332162041,28.422693443641293
2001,10,Agricultural fire,High,4.17,2.47,481.56,0.0351,70,MODIS,58.84,1.5818513324264267,28.39788298216711
2001,10,Agricultural fire,Extreme,4.74,1.55,483.11,0.0352,61,VIIRS,126.71,1.4373280298467996,28.587652725590832
2001,10,Agricultural fire,High,4.33,2.48,485.59,0.0354,78,VIIRS,5.75,2.141679539896294,28.032155645258175
2001,10,Agricultural fire,Extreme,2.21,1.17,486.76,0.0355,66,VIIRS,134.83,1.9083950217731926,28.449712733948544
2001,10,Hunting/fire camp,Moderate,2.76,1.21,487.97,0.0356,98,MODIS,11.17,1.1315468412693117,29.12039649587212
2001,10,Agricultural fire,Low,0.87,0.72,488.69,0.0356,66,VIIRS,11.23,1.9230947673505732,28.482273383997725
2001,10,Agricultural fire,Extreme,1.44,0.6,489.29,0.0356,90,VIIRS,138.78,1.5995120641966207,28.347503841539822
2001,10,Agricultural fire,High,3.71,3.15,492.44,0.0359,88,MODIS,90.3,2.222546895021906,29.095293893582188
2001,10,Charcoal production,Extreme,4.98,4.27,496.71,0.0362,78,VIIRS,110.82,1.4150575877564813,28.53394667510769
2001,10,Agricultural fire,Extreme,3.33,1.55,498.26,0.0363,85,VIIRS,133.64,1.1369956373419283,28.72975056016589
2001,10,Agricultural fire,High,0.56,0.38,498.64,0.0363,73,MODIS,88.18,1.0515862907460847,28.638946732406907
2001,11,Agricultural fire,Moderate,2.24,1.46,500.1,0.0364,76,VIIRS,11.48,1.5391262613812948,28.127623888123747
2001,11,Hunting/fire camp,High,1.87,0.97,501.07,0.0365,66,MODIS,61.79,2.0892915202327207,29.12180536809668
2001,11,Hunting/fire camp,Extreme,3.09,0.76,501.83,0.0366,94,MODIS,102.28,1.2783967129250753,28.48914507059426
2001,11,Charcoal production,Extreme,6.17,4.77,506.6,0.0369,75,MODIS,80.62,2.1630590640316507,28.61737439707447
2001,11,Agricultural fire,Extreme,5.18,2.03,508.63,0.0371,87,VIIRS,114.26,2.350147240612389,28.333786218732698
2001,11,Agricultural fire,High,4.63,2.52,511.15,0.0372,82,VIIRS,81.46,1.0047807350241085,29.19861446843836
2001,11,Agricultural fire,Extreme,5.95,1.51,512.66,0.0373,96,MODIS,9.5,1.8985856491883002,28.07361136978428
2001,11,Hunting/fire camp,Extreme,5.89,1.18,513.84,0.0374,67,VIIRS,69.66,1.860387656120199,28.695031469746123
2001,11,Agricultural fire,Extreme,5.16,1.19,515.03,0.0375,87,MODIS,102.67,1.392811912770838,28.20239836998547
2001,11,Hunting/fire camp,Moderate,2.67,0.64,515.67,0.0376,87,MODIS,54.08,2.0721793951688996,28.19174995374706
2001,11,Agricultural fire,High,3.51,1.67,517.34,0.0377,76,MODIS,86.6,2.242751583624174,28.26242177487515
2001,11,Agricultural fire,Extreme,3.57,1.82,519.16,0.0378,81,VIIRS,118.55,1.20732717809483,28.595204379001647
2001,11,Hunting/fire camp,Extreme,4.29,1.6,520.76,0.0379,100,VIIRS,107.83,1.0119581929714114,28.385616035943013
2001,11,Agricultural fire,High,4.64,3.38,524.14,0.0382,99,VIIRS,31.38,2.4320036247942918,29.088732924970817
2001,11,Hunting/fire camp,High,0.59,0.38,524.52,0.0382,84,VIIRS,73.13,1.3336288227046507,29.148338362885713
2001,12,Agricultural fire,High,4.49,1.35,525.87,0.0383,83,VIIRS,23.74,2.0171628047148547,28.224896733912196
2001,12,Hunting/fire camp,Moderate,2.12,1.73,527.6,0.0384,77,VIIRS,15.34,2.0062112933364524,28.965206419937847
2001,12,Charcoal production,Extreme,6.08,5.04,532.64,0.0388,73,VIIRS,66.76,1.8700142283516894,28.14460602910464
2001,12,Wildfire/natural vegetation fire,Extreme,1.0,0.88,533.52,0.0389,100,MODIS,119.4,1.3339503959252244,28.68401579272762
2001,12,Hunting/fire camp,Moderate,1.51,0.56,534.08,0.0389,66,MODIS,45.92,1.0697974118081544,28.66173004679357
2001,12,Agricultural fire,Moderate,2.08,1.86,535.94,0.039,75,MODIS,39.77,1.1268950731465308,28.76563021726671
2001,12,Hunting/fire camp,High,4.71,2.3,538.24,0.0392,93,VIIRS,76.78,1.2197756754562568,28.22194655261949
2001,12,Wildfire/natural vegetation fire,Extreme,2.44,1.47,539.71,0.0393,69,VIIRS,109.79,1.4304636894180112,28.36576762709941
2001,12,Agricultural fire,Moderate,1.5,1.29,541.0,0.0394,81,VIIRS,42.68,2.1586666471968856,28.237404735767885
2001,12,Wildfire/natural vegetation fire,Extreme,4.24,3.81,544.81,0.0397,67,MODIS,123.58,2.261927636591799,29.038362019394718
2001,12,Agricultural fire,High,3.32,1.56,546.37,0.0398,100,MODIS,65.58,2.1179969699453873,28.191598974938444
2001,12,Wildfire/natural vegetation fire,High,2.99,2.0,548.37,0.04,83,MODIS,86.28,1.495957945831731,28.281296576798738
2001,12,Agricultural fire,High,5.5,3.6,551.97,0.0402,95,MODIS,64.88,1.808599209421906,28.546316719172342
2001,12,Hunting/fire camp,Moderate,2.71,1.25,553.22,0.0403,82,MODIS,30.04,1.4345583870937397,28.527045100697638
2001,12,Wildfire/natural vegetation fire,Extreme,0.87,0.78,554.0,0.0404,60,VIIRS,113.54,2.2811935693789147,28.319853494348923
2001,12,Wildfire/natural vegetation fire,High,4.35,1.94,555.94,0.0405,98,VIIRS,89.23,2.153122441266675,28.95383780740636
2001,12,Charcoal production,Extreme,5.73,4.22,560.16,0.0408,62,VIIRS,47.22,2.0602835867543847,28.185109568626487
2001,12,Wildfire/natural vegetation fire,Extreme,2.45,1.13,561.29,0.0409,86,VIIRS,134.65,1.0463735344476404,28.984676462967286
2001,12,Wildfire/natural vegetation fire,Extreme,3.11,2.34,563.63,0.0411,67,MODIS,139.94,2.030666226618729,28.228256946142615
2001,12,Hunting/fire camp,High,1.68,0.61,564.24,0.0411,64,MODIS,73.91,1.6856932231211563,28.051998846349736
2001,12,Wildfire/natural vegetation fire,Extreme,3.59,2.49,566.73,0.0413,63,VIIRS,103.45,2.445543614368002,28.621995606613265
2001,12,Wildfire/natural vegetation fire,Extreme,1.42,1.15,567.88,0.0414,90,MODIS,106.7,1.0374877622787704,29.178877917691867
2001,12,Agricultural fire,High,4.42,3.92,571.8,0.0417,100,MODIS,62.57,1.050059223899312,28.30368320959082
2001,12,Agricultural fire,High,4.3,3.0,574.8,0.0419,95,MODIS,32.93,2.1566673748695417,28.559962620570563
2001,12,Wildfire/natural vegetation fire,Extreme,3.35,1.02,575.82,0.042,96,MODIS,129.69,1.1093329740219295,28.832526393911948
2001,12,Agricultural fire,Moderate,2.82,2.3,578.12,0.0421,94,VIIRS,23.05,1.8842973199353703,29.098238345495645
2001,12,Wildfire/natural vegetation fire,Extreme,3.95,1.36,579.48,0.0422,81,MODIS,145.46,2.4395071436194677,28.627861191492137
2001,12,Wildfire/natural vegetation fire,High,4.56,2.27,581.75,0.0424,66,VIIRS,82.67,1.86553940747994,28.112802455269396
2001,12,Wildfire/natural vegetation fire,High,2.82,1.23,582.98,0.0425,92,VIIRS,82.49,1.7769119320708098,29.025428384266668
2001,12,Wildfire/natural vegetation fire,Extreme,3.54,1.69,584.67,0.0426,61,VIIRS,106.18,2.479703573381129,28.199072567137286
2001,12,Wildfire/natural vegetation fire,Extreme,3.71,1.29,585.96,0.0427,99,MODIS,129.73,2.3835304950421583,28.8562304898149
2001,12,Wildfire/natural vegetation fire,High,5.4,2.69,588.65,0.0429,70,MODIS,81.82,1.9586640478395525,28.767593381490222
2001,12,Agricultural fire,Moderate,2.96,2.01,590.66,0.043,67,MODIS,12.28,1.3050114070386967,28.465109225446838
2001,12,Wildfire/natural vegetation fire,Extreme,4.67,3.48,594.14,0.0433,69,MODIS,133.38,1.6973613104233363,28.124171727776044
2001,12,Hunting/fire camp,Moderate,3.04,2.3,596.44,0.0435,70,VIIRS,35.08,1.9265386236477937,28.431723354644397
2001,12,Hunting/fire camp,Moderate,2.98,1.06,597.5,0.0435,62,MODIS,44.12,1.4302233103971798,29.026444161008307
2001,12,Agricultural fire,High,5.37,2.49,599.99,0.0437,79,VIIRS,37.77,1.93099329992285,28.797909465133102
2001,12,Agricultural fire,Extreme,6.17,2.84,602.83,0.0439,94,VIIRS,63.66,2.3836841210779345,29.020014858735507
2001,12,Wildfire/natural vegetation fire,Extreme,5.13,1.67,604.5,0.044,98,VIIRS,112.14,2.157129694083747,29.007224749758937
2001,12,Agricultural fire,Moderate,3.59,1.71,606.21,0.0442,87,MODIS,46.84,1.1434629002451926,28.143598187803768
2001,12,Agricultural fire,Extreme,5.95,2.82,609.03,0.0444,63,MODIS,22.95,2.380937541576893,28.238892417408117
2001,12,Wildfire/natural vegetation fire,Extreme,4.75,1.83,610.86,0.0445,72,MODIS,123.8,1.2041783633127436,28.713429327689607
2001,12,Wildfire/natural vegetation fire,High,4.25,1.32,612.18,0.0446,90,VIIRS,80.66,1.9198457898237433,28.343272958431058
2001,12,Agricultural fire,Extreme,5.9,1.19,613.37,0.0447,83,MODIS,23.17,1.3915756507913306,28.08591521358983
2001,12,Agricultural fire,Moderate,2.77,2.13,615.5,0.0448,73,MODIS,39.68,1.574420804880268,28.842665243907952
2001,12,Agricultural fire,Moderate,1.12,0.31,615.81,0.0449,72,VIIRS,45.48,1.8909012868594057,28.612592347365002
2001,12,Agricultural fire,High,2.58,1.29,617.1,0.045,92,VIIRS,79.9,1.1533136352738442,29.135263890683824
2001,12,Agricultural fire,Moderate,1.0,0.75,617.85,0.045,61,VIIRS,50.14,1.587832616711076,28.52500743588861
2001,12,Wildfire/natural vegetation fire,Extreme,5.63,2.06,619.91,0.0452,65,MODIS,83.32,2.1066598954669917,28.302252019102816
2001,12,Agricultural fire,High,2.49,1.42,621.33,0.0453,65,VIIRS,72.25,2.194405151978982,28.267127701368953
2001,12,Settlement-related fire,Moderate,3.71,1.16,622.49,0.0454,62,MODIS,12.86,1.2047956834953661,28.126769290417318
2001,12,Wildfire/natural vegetation fire,Extreme,4.33,1.31,623.8,0.0454,98,MODIS,126.46,2.163751739583536,28.562422806974844
2001,12,Wildfire/natural vegetation fire,Extreme,0.94,0.33,624.13,0.0455,82,MODIS,122.43,2.1715378394830593,28.68164032392081
2001,12,Agricultural fire,High,4.1,1.3,625.43,0.0456,78,MODIS,13.59,1.543326622479757,28.990069921206402
2001,12,Wildfire/natural vegetation fire,High,2.09,0.88,626.31,0.0456,72,MODIS,94.65,2.3954007319201103,28.418916037815872
2001,12,Agricultural fire,High,1.5,0.68,626.99,0.0457,67,VIIRS,64.24,1.8006108763745345,28.008901174177257
2001,12,Hunting/fire camp,Moderate,2.11,0.8,627.79,0.0457,87,VIIRS,54.98,1.9145178711277608,29.05607425858237
2001,12,Agricultural fire,Moderate,0.97,0.86,628.65,0.0458,86,MODIS,33.16,1.4887357449117427,28.19883146800807
2001,12,Agricultural fire,Moderate,1.85,0.97,629.62,0.0459,83,MODIS,48.21,2.154338750948325,28.838284809467265
2001,12,Wildfire/natural vegetation fire,Extreme,2.88,1.55,631.17,0.046,66,MODIS,102.88,2.1335411348907947,28.080084352723063
2001,12,Wildfire/natural vegetation fire,Extreme,1.11,0.3,631.47,0.046,100,VIIRS,137.26,1.63270195035338,29.192310036375293
2001,12,Wildfire/natural vegetation fire,Extreme,6.15,1.98,633.45,0.0461,75,VIIRS,111.35,1.5822438454593768,28.41724789231713
2001,12,Wildfire/natural vegetation fire,High,2.53,1.53,634.98,0.0463,60,MODIS,97.1,2.2060193936624293,28.885959495781847
2001,12,Wildfire/natural vegetation fire,Extreme,1.04,0.8,635.78,0.0463,72,VIIRS,125.48,2.144713390638198,28.260415489126352
2001,12,Agricultural fire,Low,0.53,0.26,636.04,0.0463,96,MODIS,19.49,2.017567486941358,28.840508948204864
2001,12,Wildfire/natural vegetation fire,High,4.17,2.52,638.56,0.0465,61,VIIRS,93.95,1.5452119909281647,28.289091458782256
2001,12,Wildfire/natural vegetation fire,Extreme,1.01,0.77,639.33,0.0466,84,VIIRS,100.62,1.2721943021042912,28.81152518226065
2001,12,Wildfire/natural vegetation fire,Extreme,4.56,3.78,643.11,0.0469,97,MODIS,124.09,2.362534924623489,28.638577035173878
2001,12,Agricultural fire,High,4.13,2.39,645.5,0.047,89,MODIS,41.75,1.3412171283178618,28.989510115592132
2001,12,Wildfire/natural vegetation fire,Extreme,3.63,2.59,648.09,0.0472,82,MODIS,137.29,1.9350521904515752,28.48999828762446
2001,12,Wildfire/natural vegetation fire,Extreme,5.66,4.05,652.14,0.0475,69,VIIRS,119.04,1.3071083676046065,28.051264844731215
2001,12,Wildfire/natural vegetation fire,Extreme,4.74,2.8,654.94,0.0477,79,VIIRS,135.43,2.178998773912731,29.000466617444598
2001,12,Agricultural fire,Extreme,6.2,3.18,658.12,0.0479,87,VIIRS,40.38,2.1551642911493145,28.562549338449966
2001,12,Wildfire/natural vegetation fire,Extreme,6.02,5.02,663.14,0.0483,70,VIIRS,149.67,1.7812552682182416,28.786437357138087
2001,12,Charcoal production,Extreme,6.12,4.88,668.02,0.0487,98,VIIRS,60.78,1.8531583590105352,28.75397609632206
2001,12,Agricultural fire,High,1.24,0.84,668.86,0.0487,85,VIIRS,63.95,1.07834703864586,29.119478995442613
2001,12,Agricultural fire,Moderate,2.32,0.91,669.77,0.0488,91,MODIS,21.03,1.6308465166708808,28.595875322681174
2001,12,Hunting/fire camp,High,4.97,3.32,673.09,0.049,62,MODIS,31.75,2.4429355891806166,28.37158928323437
2001,12,Agricultural fire,Extreme,6.11,3.63,676.72,0.0493,94,MODIS,17.42,1.3666582163885188,28.058722033100185
2001,12,Wildfire/natural vegetation fire,Extreme,3.22,1.44,678.16,0.0494,68,MODIS,123.58,2.3239815881410757,28.619274784623514
2001,12,Charcoal production,Extreme,6.1,4.38,682.54,0.0497,71,MODIS,25.36,1.2389737025831709,28.016482560761386
2001,12,Agricultural fire,Extreme,5.67,1.34,683.88,0.0498,82,MODIS,61.95,1.6094987725221772,28.876322241881986
2001,12,Wildfire/natural vegetation fire,Extreme,5.56,2.93,686.81,0.05,82,VIIRS,90.94,1.5462311964758249,29.174901824447417
2001,12,Settlement-related fire,High,2.95,2.38,689.19,0.0502,74,VIIRS,76.84,2.1044408196678877,28.491748281217713
2001,12,Wildfire/natural vegetation fire,High,3.72,0.79,689.98,0.0503,94,VIIRS,89.73,1.7655908877837805,28.61507902378021
2001,12,Agricultural fire,Moderate,3.26,2.45,692.43,0.0504,70,VIIRS,55.1,1.2049786306853698,28.22335261044736
2001,12,Agricultural fire,Moderate,2.04,0.91,693.34,0.0505,66,MODIS,52.81,1.386708310966134,28.517516853671655
2001,12,Wildfire/natural vegetation fire,Extreme,3.58,2.71,696.05,0.0507,75,VIIRS,124.71,1.596775984812003,29.144340249333556
2002,1,Wildfire/natural vegetation fire,Extreme,1.98,1.1,697.15,0.0508,72,VIIRS,146.39,1.8785293073732447,28.618369112790553
2002,1,Charcoal production,High,5.14,4.5,701.65,0.0511,94,MODIS,45.59,2.2972043164346063,28.52333016417745
2002,1,Wildfire/natural vegetation fire,Extreme,2.04,1.17,702.82,0.0512,96,VIIRS,133.55,2.458308765634425,28.1746063404959
2002,1,Agricultural fire,Moderate,1.93,0.72,703.54,0.0513,79,VIIRS,39.73,2.2206729373721363,28.975769497584604
2002,1,Wildfire/natural vegetation fire,Extreme,2.18,1.62,705.16,0.0514,73,VIIRS,147.37,2.0692907722785394,29.024478458067236
2002,1,Settlement-related fire,Extreme,4.69,2.24,707.4,0.0515,60,MODIS,121.12,1.5101429753588709,28.816573735227315
2002,1,Agricultural fire,Moderate,2.04,0.7,708.1,0.0516,88,VIIRS,56.45,1.68762887557046,28.72534037634286
2002,1,Agricultural fire,Moderate,3.57,1.52,709.62,0.0517,97,MODIS,44.88,2.0556411435028825,28.81417301928264
2002,1,Wildfire/natural vegetation fire,Extreme,1.8,0.52,710.14,0.0517,63,VIIRS,149.2,2.4956354884949543,28.98300945744748
2002,1,Wildfire/natural vegetation fire,High,2.29,1.73,711.87,0.0519,70,MODIS,80.68,1.8196835451360593,28.699694445828506
2002,1,Wildfire/natural vegetation fire,Extreme,5.68,3.54,715.41,0.0521,88,VIIRS,144.13,2.210353830646241,28.893069448915877
2002,1,Mining-related fire,High,3.31,2.9,718.31,0.0523,97,MODIS,99.95,1.3217048401098013,28.340491615268743
2002,1,Wildfire/natural vegetation fire,High,3.44,2.88,721.19,0.0525,72,VIIRS,85.5,1.9038266424616408,29.01901477711534
2002,1,Charcoal production,Extreme,5.96,5.23,726.42,0.0529,76,VIIRS,23.35,1.613155817251716,28.3585349286639
2002,1,Agricultural fire,Moderate,3.01,1.28,727.7,0.053,83,VIIRS,49.73,1.642662963888283,28.220866199971635
2002,1,Agricultural fire,Extreme,5.55,3.18,730.88,0.0532,67,MODIS,19.17,2.495330877875039,28.22996264720849
2002,1,Wildfire/natural vegetation fire,Extreme,1.1,0.43,731.31,0.0533,84,MODIS,145.36,1.4605749458115764,28.44601006745727
2002,1,Wildfire/natural vegetation fire,High,4.56,3.7,735.01,0.0535,89,MODIS,86.38,1.219339391166614,29.164823339588605
2002,1,Agricultural fire,High,5.3,1.63,736.64,0.0537,78,VIIRS,30.05,1.339931097805994,28.176945044021487
2002,1,Agricultural fire,Moderate,0.8,0.55,737.19,0.0537,90,MODIS,56.7,1.9407756648364438,29.186149673987934
2002,1,Settlement-related fire,Extreme,1.99,1.02,738.21,0.0538,89,MODIS,143.25,2.0529974266744064,28.484639687281973
2002,1,Wildfire/natural vegetation fire,Extreme,1.21,1.02,739.23,0.0539,78,MODIS,104.28,1.8713360948086133,28.63822128716212
2002,1,Wildfire/natural vegetation fire,High,1.25,0.74,739.97,0.0539,93,MODIS,87.21,1.200613351383549,28.74510274185297
